file,label_t60,T10_est,T10_err%,T20_est,T20_err%,T30_est,T30_err%
T60_0.494_000.wav,0.494,0.658955989360139,33.391900680190076,0.8039045718009538,62.73371898804733,13.355035568930878,2603.4484957349955
T60_0.494_001.wav,0.494,0.3994528028584201,19.13910873311334,0.4479324264479656,9.325419747375383,0.7236401965426439,46.485869745474474
T60_0.496.wav,0.496,0.45374014477316177,8.520132102185126,0.45097666003935577,9.077286282387949,0.49748511201445467,0.29941774484973194
T60_0.505.wav,0.505,0.3990978691648496,20.970718977257512,0.4728107459294563,6.374109716939342,0.5176978961809615,2.514434887319111
T60_0.519.wav,0.519,0.46639013686924274,10.13677516970275,0.5510475384898781,6.174862907490957,0.7189295204777469,38.52206560264873
T60_0.524_000.wav,0.524,0.5220444122201571,0.3732037747791887,0.573749262814753,9.494134124952863,0.6069678134528094,15.833552185650637
T60_0.524_001.wav,0.524,0.5786341361810724,10.426361866616867,0.5911993674784319,12.824306770693115,1.4504600740405789,176.80535764133182
T60_0.534.wav,0.534,0.5528306689590237,3.5263425016898187,0.6444958352312645,20.692103975892227,0.8234725595415714,54.20834448344033
T60_0.539_000.wav,0.539,0.5710481260382422,5.945848986686853,0.6661035334037063,23.581360557273893,0.7341940824532524,36.214115482978166
T60_0.539_001.wav,0.539,0.5497401530006549,1.9926072357430231,0.5513972905990615,2.300053914482648,0.6290495254075672,16.706776513463296
T60_0.544.wav,0.544,0.48657799712257727,10.555515234820362,0.5447569383456287,0.13914307824055544,0.6162899387206345,13.288591676587222
T60_0.545.wav,0.545,0.44771937614823243,17.84965575261791,0.5405348676538049,0.8192903387514066,0.6225121435455397,14.222411659732053
T60_0.548.wav,0.548,0.5131868359123612,6.3527671692771515,0.654943303902352,19.51520144203503,3.2651466602335897,495.82968252437763
T60_0.550_000.wav,0.55,0.6063380851056737,10.243288201031566,0.669206939274514,21.67398895900254,0.7999543541470452,45.44624620855366
T60_0.550_001.wav,0.55,0.4594440279474486,16.46472219137299,0.5680826100843926,3.287747288071382,0.6430164634641334,16.91208426620607
T60_0.551_000.wav,0.551,0.5008505639427746,9.1015310448685,0.5770312994718498,4.7243737698456965,0.6360401117554768,15.433777088108306
T60_0.551_001.wav,0.551,0.5998203793211102,8.860322925791317,0.6827443343448266,23.910042530821517,0.7585164059429421,37.66177966296589
T60_0.559.wav,0.559,0.5355846252124645,4.188796920847142,0.5727327219277539,2.4566586632833407,1.493373179208016,167.1508370676236
T60_0.564.wav,0.564,0.5873945652288449,4.147972558305847,0.6334412353599468,12.312275773040222,0.7704023562716082,36.596162459505024
T60_0.567.wav,0.567,0.7257963244712423,28.00640643231788,0.7950261404194768,40.216250514898924,1.259439956610674,122.12344913768503
T60_0.569.wav,0.569,0.498359257289325,12.414893270768884,0.5553247804105582,2.40337778373317,0.5935044989400617,4.306590323385201
T60_0.574.wav,0.574,0.6352706327308867,10.674326259736365,0.7169942050977218,24.911882421205902,0.8851501512330728,54.20734342039598
T60_0.575_000.wav,0.575,0.5756895748416841,0.11992605942333791,0.7318230278774649,27.27357006564608,3.710395726822859,545.2862133604972
T60_0.575_001.wav,0.575,0.5728913354463042,0.3667242702079545,0.576324801020166,0.23040017742018745,0.6009040410491246,4.505050617239077
